name,team,age,year
Brandon Birdsell,TTU,22.0,2022
Pete Hansen,TEX,21.0,2022
Bryce Osmond,OKST,21.0,2022
J.P. Massey,MINN,22.0,2022
Nate Peterson,UIC,22.0,2022
Cade Winquest,UTA,22.0,2022
Chris McElvain,VAN,21.0,2022
Geoffrey Gilbert,CLEM,21.0,2022
John Lynch,XAV,21.0,2022
Ben Ethridge,USM,20.0,2022
Bradley Brehmer,IU,22.0,2022
Aidan Maldonado,MINN,22.0,2022
Riley Cornelio,TCU,22.0,2022
Luis Ramirez,LBSU,21.0,2022
Matt Wyatt,UVA,21.0,2022
Trey Dombroski,MONM,21.0,2022
Connor Noland,ARK,22.0,2022
Alex Hoppe,UNCG,23.0,2022
Joshua Loeschorn,LIU,22.0,2022
Jimmy Loper,DUKE,22.0,2022
Reid VanScoter,CCU,23.0,2022
Tyler Cleveland,CARK,22.0,2022
Joseph King,CAL,21.0,2022
Joey Mancini,BC,21.0,2022
Thomas Balboni Jr.,NE,21.0,2022
Samy Natera Jr.,NMSU,22.0,2022
Austin Peterson,CONN,22.0,2022
Michael Knorr,CCU,22.0,2022
Andrew Taylor,CMU,20.0,2022
Steven Zobac,CAL,21.0,2022
Adam Maier,ORE,20.0,2022
Marcelo Perez,TCU,22.0,2022
Logan Clayton,HOU,22.0,2022
Pat Gallagher,CONN,22.0,2022
Sebastian Keane,NE,21.0,2022
Hunter Patteson,UCF,22.0,2022
Garrett Ramsey,USM,22.0,2022
Josiah Sightler,SC,22.0,2022
Chase DeLauter,JMU,20.0,2022
Nathan Karaffa,OSU,21.0,2022
Cole Stupp,UK,21.0,2022
Ryan Harvey,UCSB,21.0,2022
Brandon Neeck,UVA,22.0,2022
Landon Sims,MSST,21.0,2022
Jackson Fristoe,MSST,21.0,2022
Drew Garrett,MIZ,22.0,2022
Joe Adametz,LIB,22.0,2022
Hunter Barco,FLA,21.0,2022
Xavier Meachem,NCAT,19.0,2022
Jay Beshears,NU,20.0,2022
Joe Vetrano,BC,20.0,2022
Ryan Ignoffo,EIU,21.0,2022
Aidan Longwell,KENT,20.0,2022
Cole Carrigg,SDSU,20.0,2022
Caleb Hobson,UTM,20.0,2022
Chris Barraza,ARIZ,22.0,2022
Kelena Sauer,SDSU,19.0,2022
Josh Mollerus,SF,22.0,2022
Camden Minacci,WAKE,20.0,2022
Hayden Durke,UL,20.0,2022
Zach Franklin,WCU,23.0,2022
William Privette,COFC,20.0,2022
Skylar Hales,SCU,20.0,2022
Chase Gockel,ILST,22.0,2022
Carlson Reed,WVU,19.0,2022
Alec Baker,DBU,22.0,2022
Matthew Linskey,RICE,20.0,2022
Jake Fitzgibbons,TENN,20.0,2022
Justin Storm,USM,20.0,2022
Landon Tomkins,LT,22.0,2022
Austin Emener,UNA,20.0,2022
Nick Lorusso,MD,21.0,2022
Carson Roccaforte,UL,20.0,2022
Jason Savacool,MD,20.0,2022
Eric Yost,NE,19.0,2022
Tyler Bradt,VMI,21.0,2022
Tyler Morgan,ACU,21.0,2022
Chris Clark,HARV,20.0,2022
Jared Simpson,IOWA,22.0,2022
Austin Amaral,STET,20.0,2022
Kyle Amendt,DBU,22.0,2022
Matt Jachec,INST,20.0,2022
Zane Russell,DBU,20.0,2022
Riley Frey,MILW,20.0,2022
Josh Harlow,MER,21.0,2022
Jalen Vasquez,SC,20.0,2022
Shay Schanaman,NEB,22.0,2022
Thomas Schultz,VAN,22.0,2022
K.C. Hunt,MSST,21.0,2022
Bo Bonds,UL,21.0,2022
Ryan Brown,ORST,21.0,2022
Will Johnston,TA&M,21.0,2022
Travis Sthele,TEX,20.0,2022
Cory Wall,FOR,22.0,2022
Ryan Bourassa,SDST,22.0,2022
Riley Gowens,ILL,22.0,2022
Seth Keener,WAKE,20.0,2022
Liam Sullivan,UGA,20.0,2022
Ixan Henderson,FRES,20.0,2022
Morris Austin,HCU,22.0,2022
Merrick Baldo,LMU,21.0,2022
Ethan Long,ASU,21.0,2022
Lucas Braun,CSUN,20.0,2022
Ethan Pecko,TOW,19.0,2022
Ryan Hawks,LOU,21.0,2022
Stu Flesland III,WASH,21.0,2022
Will Stevens,WICH,20.0,2022
Garrett McMillan,ALA,21.0,2022
Jake Peppers,JVST,20.0,2022
Peyton Stumbo,NEV,20.0,2022
Jacob Widener,ORU,21.0,2022
Nick Maldonado,VAN,22.0,2022
Lucas Gordon,TEX,20.0,2022
Donye Evans,VAN,20.0,2022
Patrick Reilly,VAN,20.0,2022
T.J. Nichols,ARIZ,20.0,2022
Tyler Kennedy,PITT,20.0,2022
Jay Driver,HARV,20.0,2022
Sam Armstrong,ODU,21.0,2022
Cade Denton,ORU,20.0,2022
Troy Butler,BING,19.0,2022
Nolan McLean,OKST,20.0,2022
Zane Morehouse,TEX,22.0,2022
Graham Osman,ASU,21.0,2022
Jaden Woods,UGA,20.0,2022
Mikey Tepper,MSST,20.0,2022
Sam Whiting,UCSB,21.0,2022
Blake Pivaroff,ASU,21.0,2022
Case Matter,WASH,20.0,2022
Spencer Bengard,CBU,20.0,2022
Xander Hamilton,APP,20.0,2022
Brett Banks,UNCW,20.0,2022
Tate Kuehner,LOU,21.0,2022
Ty Langenberg,IOWA,20.0,2022
Riley Bauman,ACU,19.0,2022
Nolan Santos,BCU,21.0,2022
Chandler Murphy,ARIZ,21.0,2022
Dalton Fowler,MEM,22.0,2022
Derek True,CP,21.0,2022
Blake Money,LSU,20.0,2022
Adam Boucher,DUKE,20.0,2022
Dalton Kendrick,MEM,21.0,2022
Joe Whitman,PUR,20.0,2022
Jaden Hamm,MTSU,19.0,2022
Daniel Ouderkirk,WVU,22.0,2022
Isaiah Coupet,OSU,19.0,2022
Josh Hansell,ASU,20.0,2022
James Hicks,SC,21.0,2022
Sean Sullivan,NU,19.0,2022
Ben Simon,ELON,20.0,2022
Caden Grice,CLEM,20.0,2022
Garrett Brown,UGA,22.0,2022
Timmy Manning,FLA,20.0,2022
Cale Lansville,LSU,19.0,2022
Nigel Belgrave,MD,20.0,2022
Connor Oliver,TCU,21.0,2022
Coleman Picard,BRY,20.0,2022
Diego Barrera,LMU,22.0,2022
Josh Ekness,LAM,20.0,2022
Jake Brooks,UCLA,20.0,2022
Kade Morris,NEV,20.0,2022
Nathan Dettmer,TA&M,20.0,2022
Chase Isbell,AUB,21.0,2022
Danny Carrion,UCD,20.0,2022
Hayden Mullins,AUB,21.0,2022
Connor O'Halloran,MICH,19.0,2022
Blake Wehunt,USM,21.0,2022
CJ Weins,SC,21.0,2022
Jace Kaminska,WICH,20.0,2022
Emmett Olson,NEB,20.0,2022
Owen Stevenson,SF,19.0,2022
Jeremy Lee,USA,20.0,2022
Cade Feeney,NDSU,20.0,2022
Harry Gustin,HAW,20.0,2022
Teddy Sharkey,CCU,20.0,2022
Magdiel Cotto,UK,20.0,2022
Joey Dixon,STAN,20.0,2022
T.J. Fondtain,SDSU,21.0,2022
Matt Duffy,CAN,20.0,2022
Cam Brown,TCU,20.0,2022
Max Carlson,UNC,20.0,2022
Grayson Moore,VAN,20.0,2022
Brandon Beckel,TTU,20.0,2022
Owen Wild,GONZ,19.0,2022
Drew Conover,HALL,20.0,2022
Zach Fogell,BRWN,21.0,2022
Austin Troesser,MIZ,20.0,2022
Jack Wenninger,ILL,20.0,2022
Patrick Copen,MRSH,20.0,2022
Zac Addkison,MRSH,20.0,2022
Braxton Bragg,NEB,21.0,2022
Drue Hackenberg,VT,20.0,2022
Philip Abner,FLA,20.0,2022
Cade Kuehler,CAM,20.0,2022
Connelly Early,ARMY,20.0,2022
Simon Miller,UTSA,21.0,2022
Juaron Watts-Brown,LBSU,20.0,2022
Bryce Warrecker,CP,20.0,2022
Ty Cummings,CAM,20.0,2022
Brett Wichrowski,BRY,19.0,2022
Cade Smith,MSST,20.0,2022
Cade Austin,SC,20.0,2022
Rio Britton,ORE,19.0,2022
Austin Strickland,UK,20.0,2022
Shane Marshall,UGA,22.0,2022
Jackson Finley,GT,21.0,2022
Quinn Mathews,STAN,21.0,2022
Ty Johnson,BALL,20.0,2022
Jackson Nezuh,FSU,20.0,2022
Dylan Carmouche,TULN,20.0,2022
Ross Dunn,FSU,20.0,2022
Noah Hall,SC,21.0,2022
Jacob Cravey,SAM,20.0,2022
George Klassen,MINN,20.0,2022
Levi Wells,TXST,20.0,2022
Wyatt Hudepohl,UK,20.0,2022
Kyle Carr,USD,20.0,2022
Ethan Chenault,UNCW,21.0,2022
Garrett Wright,TCU,20.0,2022
Hunter Furtado,ALA,20.0,2022
Dylan Simmons,FSU,21.0,2022
Carson Montgomery,FSU,19.0,2022
Jackson Baumeister,FSU,19.0,2022
Khristian Curtis,TA&M,20.0,2022
Hunter Owen,VAN,20.0,2022
Jojo Ingrassia,SDSU,19.0,2022
Josh Grosz,ECU,19.0,2022
Tanner Hall,USM,20.0,2022
Brandon Sproat,FLA,21.0,2022
Elijah Dale,KSU,21.0,2022
Luke Russo,EMU,21.0,2022
Riley Cooper,LSU,20.0,2022
Justin Lawson,NCSU,21.0,2022
Nick Dean,MD,21.0,2022
Zach Fruit,EMU,22.0,2022
Will Sanders,SC,20.0,2022
Drew Dowd,STAN,20.0,2022
Jacob McNairy,ALA,22.0,2022
Eriq Swan,MTSU,20.0,2022
Brody Hopkins,COFC,20.0,2022
Mark Manfredi,DAY,22.0,2022
Nestor German,SEA,20.0,2022
Grant Rogers,MCN,21.0,2022
Ryan Ammons,CLEM,21.0,2022
Alonzo Tredwell,UCLA,20.0,2022
Trennor O'Donnell,BALL,21.0,2022
Brady Rose,DBU,21.0,2022
Alejandro Rosario,MIA,20.0,2022
Chris Villaman,NCSU,21.0,2022
Nate Savino,UVA,20.0,2022
Carson Hobbs,SAM,20.0,2022
Jaxon Wiggins,ARK,20.0,2022
Alex Makarewich,NWST,20.0,2022
Mason Miller,FGCU,20.0,2022
Wyatt Crowell,FSU,20.0,2022
Charles Harrison,UCLA,20.0,2022
Ryan Vanderhei,KU,21.0,2022
Nicholas Judice,ULM,21.0,2022
Luke Fox,DUKE,20.0,2022
Jackson Smeltz,PUR,23.0,2022
Dylan DeLucia,MISS,21.0,2022
Garrett Edwards,LSU,20.0,2022
Andrew Landry,SELA,20.0,2022
Jason Woodward,FGCU,19.0,2022
Grayson Hitt,ALA,20.0,2022
Cade McGee,GONZ,19.0,2022
Teddy McGraw,WAKE,20.0,2022
Evan Truitt,CHSO,19.0,2022
Anthony Donofrio,QUIN,22.0,2022
Hunter Cranton,SDSU,21.0,2022
Justin Loer,XAV,19.0,2022
Will Turner,USA,19.0,2022
Najer Victor,FGCU,20.0,2022
Jake Faherty,ARK,19.0,2022
Izaak Martinez,UCSD,20.0,2022
Owen Hackman,LMU,20.0,2022
Konner Eaton,GMU,19.0,2022
Rafe Perich,LEH,20.0,2022
Jacob Shafer,UNCW,20.0,2022
Anthony Susac,ARIZ,19.0,2022
Chase Centala,UCF,20.0,2022
Caden Favors,WICH,20.0,2022
A.J. Wilson,CLT,21.0,2022
Seamus Barrett,LOU,21.0,2022
Joey Danielson,NDSU,21.0,2022
Luke Hayden,IU,19.0,2022
Mason Marriott,BAY,19.0,2022
Merritt Beeker,ECU,20.0,2022
Eli Trop,PENN,20.0,2022
Robert Cranz,WICH,19.0,2022
Braden Quinn,CONN,19.0,2022
Justin Sinibaldi,RUTG,20.0,2022
Trent Hodgdon,WVU,18.0,2022
Kyle Robinson,TTU,18.0,2022
Hagen Smith,ARK,18.0,2022
Evan Yates,CSUF,19.0,2022
Rocco Reid,CLEM,19.0,2022
Micah Ashman,UTAH,19.0,2022
Logan Whitaker,NCSU,22.0,2022
Tyson Neighbors,KSU,19.0,2022
Brendan Girton,TTU,20.0,2022
Josh Randall,ARIZ,19.0,2022
Mason Molina,TTU,18.0,2022
Rafe Schlesinger,MIA,19.0,2022
Hunter Omlid,GCU,22.0,2022
Charlie Beilenson,BRWN,22.0,2022
Tommy Hopfe,FRES,19.0,2022
Carter Holton,VAN,19.0,2022
Christian Becerra,CAL,19.0,2022
Eric Loomis,MOST,20.0,2022
Josh Hartle,WAKE,19.0,2022
Will Riley,VMI,20.0,2022
Mason Moore,UK,20.0,2022
Nick Pinto,UCI,22.0,2022
Tommy Molsky,PSU,19.0,2022
Sebastian Gongora,WRST,20.0,2022
Tanner Witt,TEX,19.0,2022
Dylan Ross,UGA,21.0,2022
Preston Howey,SMC,20.0,2022
Chandler Welch,TULN,19.0,2022
Garrett Gainey,WIN,22.0,2022
Nolan Clifford,CREI,20.0,2022
Ethan Abbott,HCU,,2022
Levi Abbott,CAN,,2022
Oren Abbott,DUKE,,2022
Malik Abdul,GRAM,,2022
Ben Abernathey,WVU,,2022
Andrew Abrahamowicz,BGSU,23.0,2022
Ty Abraham,MCN,,2022
Ben Abram,OU,,2022
Joe Abramson,CAN,,2022
Jaykob Acosta,CSUB,,2022
Joey Acosta,UNLV,,2022
Rafael Acosta,GAST,21.0,2022
Austin Acree,UNO,,2022
Aiden Adams,TAR,19.0,2022
Ben Adams,SJU,19.0,2022
Connor Adams,TNTC,,2022
Cooper Adams,MSM,,2022
Jake Adams,KU,,2022
Logan Adams,NCSU,22.0,2022
Matthew Adams,USM,21.0,2022
Trent Adams,CAM,,2022
Nate Adler,WICH,,2022
Brady Afthim,CONN,19.0,2022
Jaden Agassi,USC,20.0,2022
Cole Agemy,MRSH,,2022
Matt Ager,UCSB,19.0,2022
Dom Agron,WOF,23.0,2022
Devin Aguado,PV,,2022
Ivan Aguirre,NAVY,,2022
Colin Ahearn,SAM,21.0,2022
Max Alba,LIB,,2022
Bobby Alcock,GWEB,20.0,2022
Jesus Aldaz,RGV,,2022
Chris Aldrich,UCLA,20.0,2022
Stephen Aldrich,MONM,,2022
Hector Alejandro,CONN,19.0,2022
Jake Alfaro,SJU,,2022
Jake Algee,ARST,,2022
Luke Allain,BUCK,,2022
Jordy Allard,NE,23.0,2022
Christian Allegretti,BRY,,2022
Peter Allegro,PORT,23.0,2022
Chase Allen,MICH,20.0,2022
Josh Allen,DUKE,20.0,2022
Keegan Allen,OU,19.0,2022
Payton Allen,KU,19.0,2022
Winston Allen,RICH,23.0,2022
Leighton Alley,JAX,,2022
Landry Alligood,TULN,,2022
Tommy Allman,JAX,19.0,2022
Jay Allmer,UNCA,20.0,2022
Kenny Allred,ALST,,2022
Chase Allsup,AUB,19.0,2022
Edwin Almanzar Jr.,HART,,2022
Franco Alonso,COR,,2022
Drew Alsobrooks,CMU,,2022
Kevin Altamirano,CSUB,,2022
John Altman,LAM,,2022
Aren Alvarez,UCSD,,2022
Brendan Alvord,EMU,,2022
Anthony Ambrosino,QUIN,,2022
Jack Ambrosino,HC,,2022
Ryan Ament,MSM,,2022
Brandon Anderson,ARST,,2022
Cade Anderson,CAM,,2022
Dom Anderson,EMU,19.0,2022
Jack Anderson,FAIR,,2022
Jack Anderson,VAN,,2022
Kyle Anderson,UCR,,2022
Matthew Anderson,RICH,,2022
Kobe Andrade,BAY,19.0,2022
Ryan Andrade,URI,19.0,2022
Brandon Andrews,NICH,23.0,2022
Jake Andrews,MSM,19.0,2022
Nicholas Andrews,OU,,2022
Steven Andrews,KU,,2022
Trevor Andrews,JVST,,2022
Will Andrews,WAKE,,2022
Austin Andrishok,BUT,,2022
Roman Angelo,FRES,,2022
Ty Angevine,UNF,,2022
Keaton Anthony,IOWA,21.0,2022
Andre Antone,UCI,23.0,2022
Carlos Anziani,FIU,21.0,2022
Caden Aoki,ND,19.0,2022
Aidan Arbaugh,MSU,19.0,2022
Reece Arbogast,SDST,,2022
AJ Archambo,ORU,,2022
Andy Archer,HAW,24.0,2022
Owen Archer,NAVY,,2022
Tyler Arella,VILL,24.0,2022
Kyler Arenado,UCD,,2022
Zach Argo,AFA,,2022
Brenden Argomaniz,RICH,22.0,2022
Anthony Arguelles,MIA,21.0,2022
George Arias Jr.,ARIZ,22.0,2022
J.C. Ariza,RGV,,2022
Dane Armbrustmacher,WMU,22.0,2022
Will Armbruester,UNM,21.0,2022
Dane Armson,RICH,20.0,2022
Andrew Armstrong,FSU,20.0,2022
Bryce Armstrong,WASH,,2022
Eldridge Armstrong III,SDSU,19.0,2022
Jake Armstrong,WIU,23.0,2022
Jordan Armstrong,AUB,22.0,2022
John Armstrong,AUB,19.0,2022
Hayden Arnold,LR,,2022
Ole Arntson,SIUE,,2022
Matt Aronson,MASS,22.0,2022
Jordan Art,PRES,,2022
Amir Asghar,BCU,,2022
Mason Ashcraft,UNM,,2022
Ian Asken,ETSU,20.0,2022
Casey Asman,CHSO,22.0,2022
Dalton Aspholm,SELA,,2022
Sam Assaf,PFW,,2022
Coltin Atkinson,SHSU,,2022
Spencer Atkins,AKR,20.0,2022
Tai Atkins,HAW,,2022
Michael Attonito,SHU,,2022
Carson Atwood,OU,,2022
David Aufiero,SHU,,2022
Brooks Auger,MSST,20.0,2022
Coleton Ausbern,CHSO,,2022
Channing Austin,USC,20.0,2022
Kelly Austin,UCLA,21.0,2022
Cooper Avery,VAL,20.0,2022
Daniel Avitia,GCU,19.0,2022
Isaac Ayon,ORE,20.0,2022
Mac Ayres,BALL,21.0,2022
Thomas Babalis,BING,,2022
Jake Babuschak,SHU,20.0,2022
CJ Backer,PUR,,2022
Heath Backhus,GRAM,,2022
Brandon Backman,SJU,,2022
Trevor Backman,MRST,,2022
Zane Badmaev,TAR,22.0,2022
Albert Baez,RGV,,2022
Carter Bailey,WOF,,2022
Connor Bailey,XAV,20.0,2022
Gray Bailey,UTA,,2022
Zack Bailey,HOF,,2022
Dusty Baird,BEL,,2022
Jack Baird,PEPP,,2022
Jackson Baird,GMU,,2022
Tim Baird,OSU,20.0,2022
Cinoon Bak,ACU,,2022
Benjamin Baker-Livingston,UNM,,2022
Bowen Baker,FAIR,20.0,2022
Cole Baker,MISS,,2022
Dane Baker,UTAH,,2022
Jon Baker,SDST,,2022
Luke Baker,JAX,20.0,2022
Luke Baker,COPP,,2022
Von Baker,COR,,2022
John Bakke,MORE,23.0,2022
Connor Baksh,DSU,,2022
Jonathan Baldelli,ARST,,2022
Max Balderrama Jr.,RGV,,2022
Jacob Baldino,KENT,,2022
Antonio Balducci,RICH,23.0,2022
Brennen Bales,HCU,,2022
Luke Baley,TAR,,2022
Troy Balko,UNLV,,2022
Connor Ball,ALA,19.0,2022
Dawson Ball,FAU,,2022
Nathan Ball,YSU,,2022
Thomas Ballard,UAB,20.0,2022
Julian Balzer,UCF,19.0,2022
Josh Banes,NWST,,2022
Chris Banks,UNCA,,2022
Gavin Banks,DSU,,2022
Hagan Banks,ALA,,2022
Nyle Banks,SOU,,2022
Teo Banks,TULN,18.0,2022
Trip Banta,TCU,,2022
Dominic Baratta,BEL,21.0,2022
Luke Barbier,NICH,,2022
Parker Bard,DAY,20.0,2022
Colton Bare,UMBC,,2022
Casey Bargo,BALL,,2022
Dalton Barham,NORF,21.0,2022
Connor Barison,WSU,,2022
Alex Barker,MONM,,2022
Corbin Barker,UCR,21.0,2022
Jesse Barker,CARK,,2022
Ty Barker,VMI,21.0,2022
Barrett Barkley,UPST,,2022
Chase Barley,LAF,,2022
Billy Barlow,CLEM,,2022
Cam Barlow,ULM,,2022
Bret Barnett,SDST,,2022
Bryce Barnett,XAV,,2022
Caden Barnett,UNA,20.0,2022
Forrest Barnes,MOST,,2022
Cooper Barnum,WSU,20.0,2022
Aaron Barokas,BUT,22.0,2022
Blake Barquin,JAX,,2022
David Barrett,FSU,21.0,2022
Daniel Barrera,PAC,20.0,2022
Diego Barrett,GMU,,2022
Ian Barrett,FDU,,2022
Cruz Barrios,UCR,,2022
Jesse Barron,SF,21.0,2022
Luke Barrow,CCU,,2022
Lukas Barry,CAN,,2022
Michael Barta,LAM,,2022
Matt Barthelemy,UNO,,2022
Kyle Bartley,SELA,,2022
Luke Bartnicki,GT,,2022
Angelo Bartziokas,IONA,,2022
Ryan Basarab,JOES,,2022
Vincent Bashara,ODU,,2022
Will Bastian,CIT,,2022
Danny Batcher,FGCU,21.0,2022
Drake Batcho,FIU,,2022
Cole Bates,UNCA,,2022
Gavin Bates,IONA,,2022
Keegan Bates,VAL,,2022
Sam Batis,COPP,,2022
Joseph Battaglia,SOU,23.0,2022
Brock Batty,SELA,23.0,2022
Shane Bauer,DART,,2022
Spencer Bauer,ELON,,2022
Cam Baumann,IOWA,23.0,2022
Collin Baumgartner,SIUE,,2022
Jonathan Bautista,PITT,20.0,2022
Jude Baxt,FDU,20.0,2022
Payton Baylis,ALCN,,2022
Chris Baytosh,CP,19.0,2022
Ryan Beaird,UTSA,19.0,2022
Blake Beal,MSM,,2022
Danny Beal,ECU,,2022
Nate Beal,PENN,20.0,2022
Noah Beal,UNLV,,2022
Jacob Beall,AKR,,2022
Drew Beam,TENN,19.0,2022
Tommy Beam,WVU,,2022
Jeremy Beamon,LIB,,2022
Andy Bean,BEL,,2022
Brendan Bean,PENN,,2022
Cal Beardsley,UVU,,2022
Hank Bearden,UGA,,2022
Steven Beard,SHSU,,2022
Ryan Bearse,MONM,,2022
Aaron Beasley,DUKE,,2022
Jordan Beatson,CIT,,2022
Kyle Beaty,TULN,19.0,2022
Jack Beauchesne,NE,20.0,2022
Drew Beazley,SDST,,2022
Jack Bebbington,SHU,,2022
Jaiden Beck,TXSO,,2022
Johnny Beck,WIU,,2022
Sam Beck,SF,23.0,2022
Chase Becker,MINN,19.0,2022
Jake Becker,TOW,,2022
Joshua Becker,UML,22.0,2022
Matthew Becker,SC,19.0,2022
Devin Beckley,CIT,,2022
Matt Bedford,ND,19.0,2022
Tommy Bednarski,NIA,,2022
Trevor Beer,UCSB,22.0,2022
Adam Beery,OHIO,19.0,2022
Owen Beisty,NAVY,,2022
Charlie Bell,OMA,,2022
Drew Bell,UTM,,2022
Jack Bell,WIU,21.0,2022
Logan Bell,BGSU,20.0,2022
Luke Bell,XAV,,2022
Jared Bellissimo,RUTG,,2022
Andres Bello,FIU,,2022
Sam Bello,RUTG,22.0,2022
Duke Benge,AFA,21.0,2022
Tre Benjamin,WIU,19.0,2022
Patrick Benn,MAN,,2022
Blake Bennett,MASS,,2022
Blake Bennett,JVST,,2022
Luke Benneche,LAF,20.0,2022
Robert Bennett,MER,,2022
Sam Bennett,PENN,23.0,2022
Chandler Benson,NEB,,2022
Kyle Benson,PRES,,2022
MicKyren Bentley,UAPB,,2022
Chris Benton,HC,21.0,2022
Cody Benton,UNCW,,2022
Cole Benton,UNCW,,2022
Dylan Benton,CCSU,,2022
Sam Berberich,ACU,,2022
Jadon Bercovich,SDSU,,2022
Hayden Berg,WMU,21.0,2022
Dylan Bergeron,NICH,,2022
Sean Bergeron,WKU,,2022
Cooper Bergman,FRES,,2022
Max Bergmann,CIN,,2022
Paul Bergstrom,CREI,,2022
Nelson Berkwich,VAN,20.0,2022
Rocco Bernadina,KENT,19.0,2022
Logan Berrier,LONG,21.0,2022
Jackson Berry,TNTC,,2022
Jake Berry,UVA,21.0,2022
Chandler Best,USM,,2022
Liam Best,GW,18.0,2022
Jamil Betancourt,ALCN,,2022
Matt Bettio,MORE,,2022
Ben Beutel,IOWA,,2022
Cole Beverlin,WCU,,2022
Landon Beverly,CIT,,2022
Jonathan Beymer,CAM,,2022
John Bezdicek,KENN,23.0,2022
Rushil Bhat,SBU,,2022
Joe Biancone,GW,21.0,2022
Vincent Bianchi,SJU,21.0,2022
Mike Biasiello,DEL,,2022
Emmett Bice,COFC,22.0,2022
Calvin Bickerstaff,KENT,20.0,2022
Jarrett Bickel,PFW,,2022
Dylan Bierman,LIP,,2022
Jacob Biesterfeld,NEV,,2022
Leif Bigelow,ME,,2022
Brady Biglin,AKR,,2022
Jarrod Billig,SEA,,2022
Jack Billings,CCU,22.0,2022
Knicko Billings,BCU,,2022
Henry Bird,AMCC,,2022
Radek Birkholz,ND,,2022
Owen Birkman,ALB,20.0,2022
Kyle Bischoff,MSU,,2022
Owen Bishop,SDST,,2022
Billy Black,COLU,23.0,2022
Dixon Black,MONM,20.0,2022
Jonathan Blackwell,CCU,21.0,2022
Robert Black III,SPU,20.0,2022
Daniel Blair,TEX,23.0,2022
Tim Blaisdell,HART,,2022
Christian Blakely,MICH,,2022
Wyatt Blalock,ULM,,2022
Beau Blanchard,UNO,20.0,2022
Branden Blankenship,MORE,,2022
Brock Blanton,EKU,19.0,2022
Cam Blazek,NMSU,,2022
Ty Blecha,MOST,19.0,2022
Jack Blesch,STMN,20.0,2022
Bo Blessie,TTU,,2022
Adam Bloebaum,WASH,,2022
Jordan Bloemer,SIU,,2022
Billy Blood,M-OH,,2022
Josh Blum,USC,19.0,2022
Teddy Blumenauer,TOW,,2022
Jarrett Blunt,OMA,22.0,2022
Jake Bockenstedt,SIUE,22.0,2022
Christian Bodlovich,ASU,,2022
Drake Boggan,ACU,,2022
Adam Bogosian,LAF,19.0,2022
Ryan Bogusz,OKST,,2022
Michael Bohlen,NKU,,2022
Matthew Bohnert,LIP,21.0,2022
Braden Boisvert,ORST,21.0,2022
Blake Bolgiano,HCU,,2022
Matt Bollenbacher,ETSU,,2022
Nolan Bolt,TOW,,2022
Reece Bolton,DEL,,2022
Michael Bonaccorso,SPU,,2022
Hudson Boncal,OHIO,,2022
JC Bonilla,GRAM,,2022
Jordan Bonk,UAB,,2022
Nick Bonk,NIU,,2022
Colton Book,STBK,19.0,2022
Josh Bookbinder,WIN,,2022
JoJo Booker,USA,23.0,2022
Jalen Borders,BEL,21.0,2022
Nick Borek,GTWN,24.0,2022
Luke Borer,OHIO,,2022
Spencer Borgel,MER,,2022
Clayton Boroski,UNF,,2022
Blake Bortak,SAM,,2022
Jimmy Borzone,UTU,23.0,2022
Carter Bosch,GTWN,,2022
Cory Bosecker,BUT,21.0,2022
Tyler Bosma,UK,22.0,2022
Jackson Boss,CLT,,2022
Ben Bosse,AUB,,2022
Riley Bost,UNCO,23.0,2022
Matt Boswell,USA,,2022
Ty Bothwell,IU,22.0,2022
Jacorey Boudreaux,GRAM,,2022
Tucker Bougie,CAL,,2022
Krew Bouldin,DSU,21.0,2022
Bryan Boully,FAU,,2022
Matthew Boult,GRAM,,2022
Connor Bovair,UNC,20.0,2022
Logan Bowen,WKU,,2022
Dylan Bowers,UVA,,2022
Jack Bowery,MRST,18.0,2022
Sam Bower,SMC,21.0,2022
Colton Bowman,OKST,,2022
Cade Boxrucker,CAM,20.0,2022
CJ Boyd,ECU,,2022
Drew Boyd,USM,,2022
Jackson Boyd,USA,,2022
Omar Boyd,PV,,2022
Riley Boyd,TAR,,2022
Matt Boyer,WICH,21.0,2022
Reid Boyett,SFA,,2022
Matt Boynton,MUR,22.0,2022
Issac Bracken,ARK,,2022
Aiden Bradbury,CIN,,2022
Ethan Bradford,NEB,21.0,2022
Gage Bradley,VAN,,2022
Ryan Bradley,BRY,20.0,2022
Jacob Bradshaw,UNA,,2022
Cole Brady,ULM,,2022
Ryan Brady,BYU,,2022
Sam Brady,KU,,2022
Sean-Michael Brady,MCN,,2022
Joseph Brandon,GAST,21.0,2022
Tanner Brandon,NORF,,2022
Tommy Brandenburg,ORE,19.0,2022
Gavin Brasosky,TENN,19.0,2022
Michael Braswell,SC,,2022
Kyle Bratset,SJSU,,2022
Cameron Bratton,UMES,,2022
Corey Braun,CHSO,19.0,2022
Gavin Braunecker,BELL,,2022
Zach Bravo,WVU,,2022
Bryce Braxton,FAU,,2022
Thomas Braybrooks,DAY,,2022
John Breaux,CARK,,2022
Brody Brecht,IOWA,19.0,2022
Tripp Breen,SBU,,2022
Kyle Brennan,BEL,,2022
Hoss Brewer,LR,,2022
Isaiah Brewington,NCAT,21.0,2022
Nick Breznak,MSM,,2022
Chase Bridges,RGV,,2022
Derek Bridges,TTU,21.0,2022
Jordan Bridges,CHSO,,2022
Tyler Briggs,SHU,,2022
Corey Bright,WCU,,2022
